"id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"6802536","METALES EL ROSARIO","METALES EL ROSARIO S DE RL DE CV","212312","Minería de mármol","6 a 10 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"EJIDO","EL MARMOL",,,,"22960","02","BAJA CALIFORNIA","001","Ensenada","1739","El Salinito","7150","800","016461732289","MRO0510@HOTMAIL.COM",,"Fijo","28.54854443","-113.87276828","NOVIEMBRE 2017"
"6809521","METALES EL ROSARIO","METALES EL ROSARIO S DE RL DE CV","212312","Minería de mármol","0 a 5 personas","CALLE","PASEO DE LA PLAYA","CALLE","PASEO DE LA PLAYA","CALLE","PASEO DE LOS SAUCES","CALLE","PASEO DE LOS FRESNOS","418",,,,,,"COLONIA","LOMA DORADA",,,,"22890","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","7998","039","016461732281","MRO0510@HOTMAIL.COM",,"Fijo","31.8254194","-116.60321867","NOVIEMBRE 2017"
"6188988","MINERA REAL DE ANGELES, S.A. DE C.V.","MINERA REAL DE ANGELES, S.A. DE C.V. (SAN FELIPE)","212221","Minería de oro","0 a 5 personas","PROLONGACIÓN","KM. 123 MEXICALI - SAN FELIPE",,,,,,,"123","123 .",,,"0",,"COLONIA","SIERRAS PINTAS",,,,"21850","02","BAJA CALIFORNIA","002","Mexicali","1670","San Felipe (Ejido Plan Nacional Agrario) [Compañía]","3738","800","6869047628","JDOMINGUEZE@MINERAFRISCO.COM.MX",,"Fijo","31.59229354","-115.07973204","DICIEMBRE 2014"
"6188987","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN","RINCON DE SANTA ROSA, S.P.R. DE R.L.","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO","CALLE","NINGUNO",,"NINGUNO","0","KILÓMETRO 60",,,"0",,"COTO","NUEVO URUAPAN",,,,"22960","02","BAJA CALIFORNIA","001","Ensenada","0598","Nuevo Uruapan","7080","005","16161658766","MOREO-P@HOTMAIL.COM.ES",,"Fijo","30.0746933","-115.71044288","JULIO 2010"
"6186042","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","TRANSPENINSULAR","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","27",,,,"0",,"EJIDO","EL SOCORRO",,,,"22960","02","BAJA CALIFORNIA","001","Ensenada","0720","El Socorrito","7076","002",,,,"Fijo","30.31924681","-115.82272231","DICIEMBRE 2014"
"6186051","MINERIA HESPERIA, S.A. DE C.V.","MINERIA HESPERIA, S.A. DE C.V.","213119","Otros servicios relacionados con la minería","0 a 5 personas","PRIVADA","20 DE NOVIEMBRE","CALLE","OCTAVA","CALLE","SÉPTIMA","CALLE","NINGUNO","567",,,,"2",,"COLONIA","ZONA CENTRO",,,,"22800","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0647","052","6461782096","IVONNE.MALEY@PRODIGY.NET.MX",,"Fijo","31.87233488","-116.62912838","JULIO 2010"
"6188989","NAVIAL MINERIA","NAVIAL MINERIA, S.A. DE C.V.","212210","Minería de hierro","0 a 5 personas","CALLE","TENIENTE AZUETA","CALLE","NINGUNO","CALLE","TENIENTE AZUETA","CALLE","PASEO MIGUEL HIDALGO Y COSTILLA","130",,"EDIFICIO CAPITAN JOAQUIN PRIETO","2","213",,"COLONIA","RECINTO PORTUARIO",,,,"22800","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0628","051","6461759640",,,"Fijo","31.86087102","-116.631098","JULIO 2010"
"6188993","OFICINA EJIDO CHAPALA","ASOCIACIÓN DE EJIDATARIOS EJ. CHAPALA","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","MIGUEL HIDALGO","AVENIDA","JUÁREZ","AVENIDA","LÁZARO CÁRDENAS","CALLE","VICENTE GUERRERO","0","SN",,,"0",,"COLONIA","FLORES MAGÓN",,,,"22930","02","BAJA CALIFORNIA","001","Ensenada","0133","Lázaro Cárdenas","7381","010",,,,"Fijo","30.5261383","-115.9455385","JULIO 2010"
"6186037","OPERADORA DE SAL, S.A. DE C.V.","OPERADORA DE SAL, S.A. DE C.V.","212391","Minería de sal","0 a 5 personas","CALLE","EUCARIO LEÓN","BOULEVARD","LOMBARDO TOLEDANO","CALLE","PÉREZ RÍOS","CALLE","ANGEL VASQUEZ","1039",,,,"0",,"FRACCIONAMIENTO","CUCAPAH INFONAVIT",,,,"21360","02","BAJA CALIFORNIA","002","Mexicali","0505","Salina Ometepec (NCPE Industrial Año de Juárez 1972)","3761","800","16861603117","JAMAS06@PRODIGY.NET.MX",,"Fijo","31.41138889","-114.97972222","DICIEMBRE 2014"
"6285374","PARQUE RECREATIVO EL MORRO","EXPORTADORA DE SAL SA DE CV","212391","Minería de sal","0 a 5 personas",,"NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO",,"SN",,,,,"COLONIA","PUNTA MORRO REDONDO",,,,"22990","02","BAJA CALIFORNIA","001","Ensenada","4444","El Morro","9922","081",,,,"Fijo","28.03278096","-115.18712279","JULIO 2010"
"6186053","PATSA","PÉTREOS Y AGREGADOS DE TIJUANA, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","ANDADOR","ANDADOR VECINAL",,"NINGUNO",,"NINGUNO",,"NINGUNO","19701",,,,"0","C","COLONIA","LA PRESA",,,,"22253","02","BAJA CALIFORNIA","004","Tijuana","1953","El Pescador","2166","800","6646450202","CONTADOR.GENERAL@PATSATIJUANA.COM","WWW.PATSATIJUANA.COM","Fijo","32.44055556","-116.89722222","DICIEMBRE 2014"
"6740609","PD RIGS","PD RIGS SAPI DE CV","213119","Otros servicios relacionados con la minería","11 a 30 personas","CARRETERA","ESTATAL 2 EJIDO MIGUEL HIDALGO",,"NINGUNO",,"NINGUNO",,"NINGUNO","1","KM 26 500",,,,,"EJIDO","MIGUEL HIDALGO",,,,"21724","02","BAJA CALIFORNIA","002","Mexicali","0195","Ejido Miguel Hidalgo","355A","800",,,,"Fijo","32.41932116","-115.23763294","OCTUBRE 2016"
"6186032","PÉTREOS DEL PACIFICO","PÉTREOS DEL PACIFICO, S.A. DE C.V.","212393","Minería de barita","31 a 50 personas","CALLE","TERCERA (FRESNOS)","DIAGONAL","ESMERALDA","BOULEVARD","NINGUNO",,,"2186",,,,"0","A","COLONIA","COLONIA CARLOS PACHECO",,,,"22890","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0435","001","6461521178","MLARA@AMAYACURIEL.COM",,"Fijo","31.89356007","-116.60863542","JULIO 2010"
"6423473","PETREOS DEL PACIFICO, S.A. DE C.V.","PETREOS DEL PACIFICO, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO","BOULEVARD","LÁZARO CÁRDENAS",,"NINGUNO","2186",,,,,,"FRACCIONAMIENTO","PLAYA ENSENADA",,,,"22880","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0632","001",,,,"Fijo","31.84597117","-116.61596851","JULIO 2010"
"6186036","PÉTREOS LA PURISIMA, S.A. DE C.V.","PÉTREOS LA PURISIMA, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","PASEO DE LOS HÉROES",,"ESTADO 29",,,,"NINGUNO","21322",,,,"0",,"FRACCIONAMIENTO","CAMPESTRE MURUA",,,,"22520","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0460","028","6646087474","EMPRESAS40@YAHOO.COM.MX",,"Fijo","32.51398144","-116.99081955","DICIEMBRE 2014"
"6186045","PRODUCTOS PETREOS, S.A. DE C.V.","PRODUCTOS PETREOS, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","ESMERALDA","CALLE","NINGUNO","CALLE","NINGUNO",,"NINGUNO","0","SN",,,"0",,,"CAÑÓN DEL GALLO",,,,"22855","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","845A","032","6461768485","PETREOS.VALDES@HOTMAIL.COM",,"Fijo","31.84748454","-116.5612616","DICIEMBRE 2014"
"62018","RECURSOS DEL DESIERTO",,"213119","Otros servicios relacionados con la minería","0 a 5 personas","CARRETERA","TRANSPENINSULAR (REFORMA)","BOULEVARD","LAGO VICTORIA","BOULEVARD","DE LOS LAGOS","CALLE","LAGO DE XOCHIMILCO","727",,,,,,"FRACCIONAMIENTO","VALLE DORADO",,,,"22890","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","5968","021","6461721251","REDESA1@PRODIGY.NET.MX",,"Fijo","31.83025475","-116.60050505","JULIO 2010"
"6723439","RECURSOS DEL DESIERTO S.A.",,"213119","Otros servicios relacionados con la minería","0 a 5 personas","CARRETERA","TRANSPENINSULAR (REFORMA)","BOULEVARD","LAGO VICTORIA","BOULEVARD","DE LOS LAGOS","AVENIDA",,"727",,,,,,"OTRO (ESPECIFICAR)","VALLE DORADO",,"OTROS SERVICIOS RELACIONADOS CON LA MINERÃ¿A",,"22890","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","5968","021","6461761251",,,"Fijo","31.83240677","-116.6009283","ENERO 2016"
"6186044","S.P.R. DE R.L. LOS MS","S.P.R. DE R.L. LOS MS","212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","TRANSPENISULAR","CARRETERA","TRANSPENISULAR","CALLE","NINGUNO","CALLE","NINGUNO","58",,,,"0",,"PUEBLO","EL ROSARIO DE ARRIBA",,,,,"02","BAJA CALIFORNIA","001","Ensenada","0598","Nuevo Uruapan","7080","010",,,,"Fijo","30.07278777","-115.70736568","DICIEMBRE 2014"
"6186054","SALINAS DE CORTEZ, S. DE R.L. DE C.V.","SALINAS DE CORTEZ, S. DE R.L. DE C.V.","212391","Minería de sal","11 a 30 personas","CARRETERA","MEXICALI SAN FELIPE","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","TERRACERÍA","NINGUNO","140",,,,"0",,"EJIDO","EJ. INDUSTRIAL AÑO DE JUÁREZ",,,,"21850","02","BAJA CALIFORNIA","002","Mexicali","0505","Salina Ometepec (NCPE Industrial Año de Juárez 1972)","3761","800","6862011216","SALINASDECORTEZ@PRODIGY.NET.MX",,"Fijo","31.41138889","-114.97972222","DICIEMBRE 2014"
"6186050","SALINAS DE OMETEPEC",,"212391","Minería de sal","11 a 30 personas","TERRACERÍA","CARRETERA MEXICALI SAN FELIPE","TERRACERÍA","CARRETERA MEXICALI SAN FELIPE","CARRETERA","SAN FELIPE","TERRACERÍA","CARRETERA MEXICALI SAN FELIPE","0","K 142",,,"0",,"ZONA FEDERAL","EJIDO INDUSTRIAL AÑO DE JUÁREZ 1972",,,,"21370","02","BAJA CALIFORNIA","002","Mexicali","0505","Salina Ometepec (NCPE Industrial Año de Juárez 1972)","3761","800","6852347065","JORGE.MESTAS@SUAVISAL.COM",,"Fijo","31.41138889","-114.97972222","DICIEMBRE 2014"
"6186058","SALINERA SAN MARTIN, S.P.R. DE RL",,"212391","Minería de sal","0 a 5 personas","AVENIDA","INGENIERO LUIS ALCERREGA","CALLE","GENERAL PLUTARCO ELÍAS CALLES","CALLE","GENERAL ABELARDO L RODRIGUEZ","AVENIDA","GENERAL JOSE MARIA MORELOS","299",,,,"66",,"EJIDO","EJ. BAJA CALIFORNIA",,,,"22930","02","BAJA CALIFORNIA","001","Ensenada","0133","Lázaro Cárdenas","7273","027","6161653755",,,"Fijo","30.52657477","-115.93200587","JULIO 2010"
"6186046","SOCIEDAD DE PRODUCCIÓN RURAL AGREDANOS","SOCIEDAD DE PRODUCCIÓN RURAL AGREDANOS, S.P.R. DE R.L.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CAMINO","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"PUEBLO","EL ROSARIO DE ABAJO",,,,"22960","02","BAJA CALIFORNIA","001","Ensenada","1729","El Rosario de Abajo","7080","001","6161599399",,,"Fijo","30.04224008","-115.73799474","JULIO 2010"
"6808502","TRANSCONTINENTAL MINING S DE RL DE CV","TRANSCONTINENTAL MINING S DE RL DE CV","212210","Minería de hierro","6 a 10 personas","CALLE","TENIENTE AZUETA","CALLE","NINGUNO","BOULEVARD","TENIENTE AZUETA","CALLE","PASEO MIGUEL HIDALGO Y COSTILLA","130",,"CAPITAN JOAQUÍN PRIETO G.","1","105",,"OTRO (ESPECIFICAR)","RECINTO PORTUARIO",,,,"22800","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0628","051","016461732029","TRANSCON1@OUTLOOK.COM",,"Fijo","31.86087868","-116.63109054","NOVIEMBRE 2017"
"6710507","TRANSCONTINENTAL MINING, S. DE R.L. DE C.V.","TRANSCONTINENTAL MINING, S. DE R.L. DE C.V.","212210","Minería de hierro","0 a 5 personas","CALLE","DE LAS ROSAS","CALLE","HIERRO","PRIVADA","NINGUNO","CALLE","NINGUNO","103",,,,"0",,"FRACCIONAMIENTO","JUAN DIEGO RESIDENCIAL",,,,"22785","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","1293","005","016461732029","TRANSCON1@OUTLOOK.COM",,"Fijo","31.81745905","-116.59129208","ENERO 2016"
"6699217","TRANSPACIFIC MINING GROUP, S. DE R.L. DE C.V.","TRANSPACIFIC MINING GROUP, S. DE R.L. DE C.V.","212399","Minería de otros minerales no metálicos","6 a 10 personas","CARRETERA","LIBRE ENSENADA A LA PAZ",,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO","OTRA (ESPECIFICAR)","NINGUNO","196",,,,"0",,"EJIDO","NVA.ODISEA(ZONA AGRI)E",,,,,"02","BAJA CALIFORNIA","001","Ensenada","1527","Ejido Nueva Odisea (El Pabellón)","7061","800",,,,"Fijo","30.38361111","-115.8558333","ENERO 2016"
"6765857","TRITURADOS VOLCANO","TRITURADOS VOLCANO SA DE CV","212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","ABELARDO L. RODRÍGUEZ","AVENIDA","SONORA","AVENIDA","NUEVO LEÓN","CALLE","BAJA CALIFORNIA","201",,,,"0",,"COLONIA","PROGRESO",,,,,"02","BAJA CALIFORNIA","002","Mexicali","0260","Progreso","309A","001","016862342642",,,"Fijo","32.5784601","-115.5862286","OCTUBRE 2016"
"6188992","VENTA DE PIEDRA LAJA",,"213119","Otros servicios relacionados con la minería","0 a 5 personas","CARRETERA","TRANSPENINSULAR","CALLE","AZUCENAS","CALLE","CLAVELES","CALLE","DE LAS ROSAS","0","SN",,,"0",,"COLONIA","SANTA FE",,,,"22923","02","BAJA CALIFORNIA","001","Ensenada","0783","Santa Fe","1984","027",,,,"Fijo","30.68085947","-115.97920232","JULIO 2010"
"6189046","CIA. MINERA CAOPAS, S.A. DE C.V.","CIA. MINERA CAOPAS, S.A. DE C.V.","212392","Minería de piedra de yeso","0 a 5 personas","PROLONGACIÓN","KM. 0 TRANSPENINSULAR",,,,,,,"8910","8910 A.P. 7",,,"0",,"COLONIA","PUNTA STA. ROSALÍA",,,,"23920","03","BAJA CALIFORNIA SUR","002","Mulegé","1478","Caopas [Compañía Minera]","3249","800","8444151455","SANFER59@YAHOO.COM.MX",,"Fijo","27.43665679","-112.31558057","DICIEMBRE 2014"
"6722401","CIA. OCCIDENTAL MEXICANA, S.A. DE C.V.","CIA. OCCIDENTAL MEXICANA, S.A. DE C.V.","212392","Minería de piedra de yeso","0 a 5 personas","PRIVADA","DOMICILIO CONOCIDO",,,,,,,,". .",".",,,,"SECTOR","NINGUNO",,,,"23910","03","BAJA CALIFORNIA SUR","002","Mulegé","0077","Isla San Marcos","9017","009","(615)Y1522414","ALBERTO.MIRANDA@COMSAMEXICO.COM.MX",,"Fijo","27.18992","-112.08172374","ENERO 2016"
"6708673","COMPAÑIA MINERA MULEGE, S.A. DE C.V.","COMPAÑIA MINERA MULEGE, S.A. DE C.V.","213119","Otros servicios relacionados con la minería","0 a 5 personas",,"SHAKESPEARE",,"BICENTENARIO (CALZADA MELCHOR OCAMPO)","OTRA (ESPECIFICAR)","VÍCTOR HUGO","CALLE","DESCARTES","15",,"7",,"703",,"COLONIA","ANZURES",,,,,"03","BAJA CALIFORNIA SUR","002","Mulegé","0077","Isla San Marcos","9017","051","5552506836",,"WWW.GMMC.COM.MX","Fijo","27.1875894","-112.07788855","ENERO 2016"
"6710976","COMPAÑIA MINERA PITALLA, S.A. DE C.V.","COMPAÑIA MINERA PITALLA, S.A. DE C.V.","212221","Minería de oro","0 a 5 personas","AVENIDA","MULEGÉ",,"TODOS SANTOS","OTRA (ESPECIFICAR)","LUIS DONALDO COLOSIO","CALLE","PRIMERA","328",,,,,,"FRACCIONAMIENTO","BELLA VISTA",,,,"23050","03","BAJA CALIFORNIA SUR","003","La Paz","0001","La Paz","3814","012","6121214970",,,"Fijo","24.12438212","-110.30582125","ENERO 2016"
"6186075","COMPANIA OCCIDENTAL MEXICANA, S.A. DE C.V.","COMPAÑÍA OCCIDENTAL MEXICANA, S.A. DE C.V.","212392","Minería de piedra de yeso","101 a 250 personas",,"DOMICILIO NINGUNO ISLA SAN MARCOS BCS",,"ISLA SAN MARCOS",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,,"ISLA SAN MARCOS",,,,"23910","03","BAJA CALIFORNIA SUR","002","Mulegé","0077","Isla San Marcos","9017","033","6151522414",,,"Fijo","27.19487937","-112.08517058","DICIEMBRE 2014"
"6186068","CONCRETOS Y TRITURADOS G.VIZCVARRA",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","GENERAL MANUEL MÁRQUEZ DE LEÓN","CALLE","NINGUNO","CALLE","NINGUNO",,"NINGUNO","0","SN",,,"0",,"RANCHO","LA CRIBA",,,,"23920","03","BAJA CALIFORNIA SUR","002","Mulegé","0097","Heroica Mulegé","2965","058","6151079665",,,"Fijo","26.88893374","-112.00468654","DICIEMBRE 2014"
"6186077","CONSTRUCTORA GUSA, S.A. DE C.V.","CONSTRUCTORA GUSA, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","CALLE SAN JOSÉ DEL CABO",,,,,,,"0","SN",,,"0",,"RANCHERÍA","ARROYO CADUANO",,,,"23434","03","BAJA CALIFORNIA SUR","008","Los Cabos","0056","Caduaño","0591","018",,,,"Fijo","23.3321975","-109.77475061","JULIO 2010"
"6186073","CONSTRUCTORA ROJA","CONSTRUCTORA ROJA, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","VELERO","CALLE","BALANDRA","CALLE","CANOA","CALLE","DE LA GALERA","0","SN",,,"0",,"COLONIA","EL CHAMIZAL",,,,"23434","03","BAJA CALIFORNIA SUR","008","Los Cabos","0001","San José del Cabo","084A","003","016241421856","CONSTRUCTORAROJA@HOTMAIL.COM",,"Fijo","23.05935624","-109.70769185","DICIEMBRE 2014"
"6186076","CORTE Y VENTA DE MATERIALES PÉTREOS RANCHO EL COYOTE",,"212321","Minería de arena y grava para la construcción","11 a 30 personas","CAMINO","CAMINO A EL COYOTE","CAMINO","RANCHO OASIS SAN JORGE","CAMINO","RANCHO LOS NARANJOS","CALLE","NINGUNO","0","KILÓMETRO 24",,,"0",,"PROLONGACIÓN","EL COYOTE",,,,,"03","BAJA CALIFORNIA SUR","003","La Paz","2784","Los Naranjos","2411","800","6121539160","SAULIVAN2@HOTMAIL.COM",,"Fijo","24.28858178","-110.25208063","MARZO 2011"
"6186062","DESARROLLOS ZAPAL, S.A. DE C.V.","DESARROLLOS ZAPAL, S.A. DE C.V.","212221","Minería de oro","11 a 30 personas","CALLE","VERACRUZ","CALLE","GÓMEZ FARÍAS","CALLE","HEROES DE INDEPENDENCIA","CALLE","VERACRUZ","760",,,,"0",,"COLONIA","PUEBLO NUEVO",,,,"23201","03","BAJA CALIFORNIA SUR","003","La Paz","0001","La Paz","302A","003","6121259005","GZAVALA@MPA-LAPAZ.COM",,"Fijo","24.14163442","-110.31828511","DICIEMBRE 2014"
"6708669","EXPLOTACION MINERA EL EXITO, S.A. DE C.V.","EXPLOTACION MINERA EL EXITO, S.A. DE C.V.","212221","Minería de oro","0 a 5 personas","BOULEVARD","VENUSTIANO CARRANZA","CALLE","NINGUNO","CALLE","LEONES","CALLE","NINGUNO","8910",,,,,,"COLONIA","JARDÍN",,,,,"03","BAJA CALIFORNIA SUR","003","La Paz","1916","El Rincón del Oro","2731","800",,,,"Fijo","23.75671036","-110.08372895","ENERO 2016"
"6289638","EXPORTADORA DE SAL SA DE CV","EXPORTADORA DE SAL SA DE CV","212391","Minería de sal","251 y más personas",,"NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"23940","03","BAJA CALIFORNIA SUR","002","Mulegé","0066","Guerrero Negro","3554","010",,,,"Fijo","27.95471347","-114.05186456","JULIO 2010"
"6186063","GRUPO VARGAS LIMON S.A. DE C.V.","GRUPO VARGAS LIMON, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","6 a 10 personas","CARRETERA","CARRETERA FEDERAL LIBRE 1 TRAMO SANTA ROSALIA SAN IGNACION KILÓMETRO 8","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","NINGUNO",,,,"23920","03","BAJA CALIFORNIA SUR","002","Mulegé","1502","Ninguno","3249","800","6151539051","GPO_VARGAS_LIMON@HOTMAIL.COM",,"Fijo","27.39416056","-112.30547633","DICIEMBRE 2014"
"6189019","MATERIALES Y TRITURADOS DE LORETO","MATERIALES Y TRITURADOS DE LORETO","212321","Minería de arena y grava para la construcción","0 a 5 personas",,"PINO SUAREZ",,,,,,,"70",,,,"0",,,"JARAL",,,,"23880","03","BAJA CALIFORNIA SUR","009","Loreto","0280","La Ladrillera","0033","800",,,,"Fijo","26.00631986","-111.38209202","DICIEMBRE 2014"
"6189004","MINERA Y METALURGICA DEL BOLEO S.A.P.I. DE C.V.","MINERA Y METALURGICA DEL BOLEO, S.A.P.I. DE C.V.","212231","Minería de cobre","251 y más personas","PROLONGACIÓN","KM 5.5 TRANSPENINSULAR",,,,,,,"0",". .",,,"0",,"SECTOR","AL NORTE DE SANTA ROSALÍA KM5.5",,,,"23920","03","BAJA CALIFORNIA SUR","002","Mulegé","1734","Minera el Boleo","3249","800","6151525200","HECTOR.ESPINO@MMBOLEO.COM","WWW.MMBOLEO.COM","Fijo","27.3787537","-112.29796124","DICIEMBRE 2014"
"6186064","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","NINGUNO",,,,,,,"0","SN",,,"0",,,"1748",,,,"23920","03","BAJA CALIFORNIA SUR","002","Mulegé","1748","Ninguno [Triturados Gutiérrez]","3249","800","6151095998","TYTGUTIERREZ@HOTMAIL.COM",,"Fijo","27.38404487","-112.30435245","DICIEMBRE 2014"
"6186067","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","AVENIDA","PINO SUÁREZ","CALLE","PINO SUÁREZ","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","MAGISTERIAL",,,,"23938","03","BAJA CALIFORNIA SUR","002","Mulegé","0482","Villa Alberto Andrés Alvarado Arámburo","4073","006",,,,"Fijo","27.64334282","-113.36619973","DICIEMBRE 2014"
"6186066","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","MARQUEZ DE LEON","CALLE","MÁRQUEZ DE LEPON","CALLE","NINGUNO","CALLE","NINGUNO","7",,,,"0",,"COLONIA","CENTRO",,,,"23950","03","BAJA CALIFORNIA SUR","002","Mulegé","0014","Bahía Asunción","315A","016","6151580505",,,"Fijo","27.14078261","-114.29519503","DICIEMBRE 2014"
"6186071","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","BOULEVARD","MARGARITA MAZA DE JUÁREZ","CALLE","NORMAL",,,,,"0","SN",,,"0","SN","COLONIA","JUAREZ",,,,"23070","03","BAJA CALIFORNIA SUR","003","La Paz","0001","La Paz","3176","012","1256432",,,"Fijo","24.13428774","-110.29194765","DICIEMBRE 2014"
"6186082","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","TECOMAJAC",,,,,,,"0","SN",,,"0",,"COLONIA","EXPLORADORES",,,,"23880","03","BAJA CALIFORNIA SUR","009","Loreto","0001","Loreto","0283","002","6131043534",,,"Fijo","26.00727551","-111.36750123","JULIO 2010"
"6186069","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","SEBASTIÁN RODRÍGUEZ ZERMEÑO","CALLE","SEBASTIÁN VIZCAINO","CALLE","PASEO MANUEL DE BASALDUA","CALLE","NINGUNO","0","SN",,,"0","SN","COLONIA","EXPLORADORES",,,,"23880","03","BAJA CALIFORNIA SUR","009","Loreto","0001","Loreto","0103","001",,,,"Fijo","26.00890163","-111.3627336","DICIEMBRE 2014"
"6186065","MINERÍA DE PIEDRA CALIZA",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO","CALLE","ROBERTO CARRILLO VALENCIA","CALLE","NINGUNO","CALLE","NINGUNO","48",,,,"0",,"COLONIA","INFONAVIT",,,,"23950","03","BAJA CALIFORNIA SUR","002","Mulegé","0015","Bahía Tortugas","3516","015","6151580346",,,"Fijo","27.69449682","-114.89874049","DICIEMBRE 2014"
"6189005","OFICINAS ADMINISTRATIVAS MINERA BOLEO","MINERA Y METALUGICA DEL BOLEO, S.A.P.I. DE C.V.","212231","Minería de cobre","31 a 50 personas","CALZADA","MARIANO ABASOLO","CALLE","SINALOA","CALLE","SONORA","CALLE","BELISARIO DOMINGUEZ","0","SN",,,"0",,"COLONIA","PUEBLO NUEVO",,,,"23060","03","BAJA CALIFORNIA SUR","003","La Paz","0001","La Paz","3710","019","6121236100",,,"Fijo","24.14929297","-110.32783307","JULIO 2010"
